x,y
1463880060,2272
1463880120,2272
1463880240,2271
1463880300,2270
1463880360,2268
1463880420,2267
1463880540,2266
1463880600,2265
1463880660,2263
1463880720,2262
1463880840,2259
1463880900,2257
1463880960,2254
1463881020,2252
1463881140,2247
1463881200,2240
1463881260,2235
1463881320,2229
1463881380,2227
1463881500,2227
1463881560,2226
1463881620,2224
1463881680,2222
1463881800,2222
1463881860,2221
1463881920,2217
1463881980,2213
1463882100,2210
1463882160,2213
1463882220,2211
1463882280,2212
1463882400,2211
1463882460,2210
1463882520,2212
1463882580,2211
1463882700,2209
1463882760,2209
1463882820,2214
1463882880,2216
1463883000,2212
1463883060,2210
1463883120,2210
1463883180,2208
1463883240,2209
1463883360,2207
1463883420,2202
1463883480,2202
1463883540,2202
1463883660,2202
1463883720,2206
1463883780,2205
1463883840,2205
1463883960,2205
1463884020,2207
1463884080,2209
1463884140,2211
1463884260,2210
1463884320,2212
1463884380,2212
1463884440,2207
1463884560,2204
1463884620,2202
1463884680,2202
1463884740,2204
1463884800,2205
1463884920,2206
1463884980,2208
1463885040,2208
1463885100,2209
1463885220,2204
1463885280,2202
1463885340,2199
1463885400,2200
1463885520,2199
1463885580,2199
1463885640,2199
1463885700,2195
1463885820,2191
1463885880,2189
1463885940,2189
1463886000,2189
1463886120,2189
1463886180,2187
1463886240,2184
1463886300,2181
1463886420,2181
1463886480,2179
1463886540,2179
1463886600,2182
1463886660,2182
1463886780,2182
1463886840,2180
1463886900,2181
1463886960,2181
1463887080,2182
1463887140,2183
1463887200,2183
1463887260,2184
1463887380,2185
1463887440,2182
1463887500,2180
1463887560,2177
1463887680,2175
1463887740,2172
1463887800,2171
1463887860,2172
1463887980,2169
1463888040,2167
1463888100,2164
1463888160,2163
1463888280,2161
1463888340,2164
1463888400,2162
1463888460,2164
1463888520,2162
1463888640,2163
1463888700,2164
1463888760,2164
1463888820,2165
1463888940,2164
1463889000,2164
1463889060,2161
1463889120,2161
1463889240,2160
1463889300,2159
1463889360,2159
1463889420,2156
1463889540,2156
1463889600,2154
1463889660,2154
1463889720,2152
1463889840,2151
1463889900,2150
1463889960,2148
1463890020,2145
1463890080,2142
1463890200,2141
1463890260,2139
1463890320,2138
1463890380,2137
1463890500,2135
1463890560,2133
1463890620,2130
1463890680,2128
1463890800,2128
1463890860,2126
1463890920,2122
1463890980,2118
1463891100,2112
1463891160,2111
1463891220,2107
1463891280,2108
1463891400,2109
1463891460,2106
1463891520,2106
1463891580,2105
1463891700,2103
1463891760,2103
1463891820,2105
1463891880,2105
1463891940,2106
1463892060,2105
1463892120,2105
1463892180,2103
1463892240,2103
1463892360,2103
1463892420,2103
1463892480,2103
1463892540,2101
1463892660,2099
1463892720,2097
1463892780,2097
1463892840,2098
1463892960,2097
1463893020,2097
1463893080,2097
1463893140,2096
1463893260,2094
1463893320,2088
1463893380,2081
1463893440,2079
1463893500,2077
1463893620,2074
1463893680,2071
1463893740,2069
1463893800,2062
1463893920,2059
1463893980,2058
1463894040,2059
1463894100,2060
1463894220,2062
1463894280,2064
1463894340,2065
1463894400,2067
1463894520,2069
1463894580,2067
1463894640,2064
1463894700,2064
1463894820,2064
1463894880,2059
1463894940,2059
1463895000,2059
1463895120,2059
1463895180,2059
1463895240,2052
1463895300,2047
1463895360,2044
1463895480,2040
1463895540,2039
1463895600,2035
1463895660,2034
1463895780,2034
1463895840,2033
1463895900,2035
1463895960,2033
1463896080,2034
1463896140,2031
1463896200,2033
1463896260,2031
1463896380,2033
1463896440,2034
1463896500,2035
1463896560,2036
1463896680,2034
1463896740,2030
1463896800,2024
1463896860,2019
1463896920,2014
1463897040,2014
1463897100,2012
1463897160,2005
1463897220,1999
1463897340,1996
1463897400,1993
1463897460,1988
1463897520,1979
1463897640,1978
1463897700,1978
1463897760,1977
1463897820,1981
1463897940,1981
1463898000,1982
1463898060,1976
1463898120,1971
1463898240,1972
1463898300,1978
1463898360,1983
1463898420,1981
1463898540,1980
1463898600,1983
1463898660,1985
1463898720,1982
1463898780,1975
1463898900,1976
1463898960,1977
1463899020,1981
1463899080,1979
1463899200,1977
1463899260,1981
1463899320,1986
1463899380,1989
1463899500,1995
1463899560,1999
1463899620,1990
1463899680,1983
1463899800,1986
1463899860,1987
1463899920,1991
1463899980,1991
1463900100,1996
1463900160,1999
1463900220,2005
1463900280,2004
1463900400,1997
1463900460,1993
1463900520,1988
1463900580,1990
1463900640,1998
1463900760,2004
1463900820,2009
1463900880,2010
1463900940,2013
1463901060,2021
1463901120,2026
1463901180,2030
1463901240,2038
1463901360,2041
1463901420,2048
1463901480,2052
1463901540,2055
1463901660,2062
1463901720,2066
1463901780,2072
1463901840,2069
1463901960,2066
1463902020,2058
1463902080,2049
1463902140,2047
1463902200,2046
1463902320,2047
1463902380,2052
1463902440,2058
1463902500,2059
1463902620,2058
1463902680,2059
1463902740,2063
1463902800,2069
1463902920,2076
1463902980,2081
1463903040,2089
1463903100,2095
1463903220,2097
1463903280,2097
1463903340,2103
1463903400,2101
1463903520,2105
1463903580,2108
1463903640,2111
1463903700,2115
1463903820,2117
1463903880,2120
1463903940,2125
1463904000,2132
1463904060,2141
1463904180,2147
1463904240,2153
1463904300,2161
1463904360,2170
1463904480,2172
1463904540,2173
1463904600,2171
1463904660,2167
1463904780,2156
1463904840,2155
1463904900,2156
1463904960,2162
1463905080,2165
1463905140,2169
1463905200,2172
1463905260,2181
1463905380,2190
1463905440,2200
1463905500,2209
1463905560,2217
1463905620,2227
1463905740,2237
1463905800,2240
1463905860,2243
1463905920,2244
1463906040,2244
1463906100,2245
1463906160,2247
1463906220,2242
1463906340,2239
1463906400,2234
1463906460,2233
1463906520,2235
1463906640,2239
1463906700,2247
1463906760,2257
1463906820,2261
1463906940,2262
1463907000,2260
1463907060,2261
1463907120,2265
1463907240,2270
1463907300,2272
1463907360,2272
1463907420,2276
1463907480,2279
1463907600,2283
1463907660,2285
1463907720,2285
1463907780,2286
1463907900,2289
1463907960,2288
1463908020,2288
1463908080,2287
1463908200,2287
1463908260,2291
1463908320,2287
1463908380,2286
1463908500,2285
1463908560,2280
1463908620,2270
1463908680,2265
1463908800,2261
1463908860,2259
1463908920,2254
1463908980,2249
1463909040,2239
1463909160,2239
1463909220,2239
1463909280,2239
1463909340,2244
1463909460,2255
1463909520,2266
1463909580,2277
1463909640,2292
1463909760,2296
1463909820,2300
1463909880,2303
1463909940,2300
1463910060,2293
1463910120,2290
1463910180,2285
1463910240,2278
1463910360,2273
1463910420,2273
1463910480,2268
1463910540,2272
1463910660,2276
1463910720,2281
1463910780,2293
1463910840,2300
1463910900,2311
1463911020,2318
1463911080,2324
1463911140,2330
1463911200,2333
1463911320,2335
1463911380,2334
1463911440,2337
1463911500,2339
1463911620,2345
1463911680,2342
1463911740,2332
1463911800,2327
1463911920,2321
1463911980,2319
1463912040,2316
1463912100,2305
1463912220,2296
1463912280,2294
1463912340,2300
1463912400,2305
1463912520,2312
1463912580,2323
1463912640,2329
1463912700,2329
1463912760,2324
1463912880,2320
1463912940,2316
1463913000,2317
1463913060,2321
1463913180,2329
1463913240,2338
1463913300,2347
1463913360,2353
1463913480,2359
1463913540,2359
1463913600,2363
1463913660,2364
1463913780,2353
1463913840,2350
1463913900,2350
1463913960,2354
1463914080,2360
1463914140,2359
1463914200,2351
1463914260,2352
1463914320,2357
1463914440,2354
1463914500,2349
1463914560,2345
1463914620,2338
1463914740,2334
1463914800,2322
1463914860,2316
1463914920,2321
1463915040,2329
1463915100,2337
1463915160,2341
1463915220,2343
1463915340,2346
1463915400,2344
1463915460,2349
1463915520,2355
1463915640,2358
1463915700,2357
1463915760,2347
1463915820,2343
1463915940,2340
1463916000,2338
1463916060,2336
1463916120,2335
1463916180,2331
1463916300,2331
1463916360,2336
1463916420,2340
1463916480,2348
1463916600,2355
1463916660,2354
1463916720,2342
1463916780,2335
1463916900,2337
1463916960,2339
1463917020,2334
1463917080,2334
1463917200,2329
1463917260,2326
1463917320,2317
1463917380,2322
1463917500,2326
1463917560,2333
1463917620,2343
1463917680,2350
1463917740,2355
1463917860,2355
1463917920,2358
1463917980,2357
1463918040,2359
1463918160,2362
1463918220,2368
1463918280,2372
1463918340,2378
1463918460,2386
1463918520,2389
1463918580,2395
1463918640,2401
1463918760,2405
1463918820,2408
1463918880,2407
1463918940,2411
1463919060,2412
1463919120,2409
1463919180,2399
1463919240,2392
1463919360,2391
1463919420,2396
1463919480,2393
1463919540,2385
1463919600,2383
1463919720,2382
1463919780,2379
1463919840,2381
1463919900,2386
1463920020,2389
1463920080,2389
1463920140,2392
1463920200,2393
1463920320,2395
1463920380,2399
1463920440,2400
1463920500,2400
1463920620,2400
1463920680,2395
1463920740,2391
1463920800,2384
1463920920,2380
1463920980,2373
1463921040,2363
1463921100,2359
1463921220,2358
1463921280,2353
1463921340,2355
1463921400,2354
1463921460,2351
1463921580,2349
1463921640,2350
1463921700,2352
1463921760,2347
1463921880,2336
1463921940,2334
1463922000,2331
1463922060,2324
1463922180,2324
1463922240,2323
1463922300,2322
1463922360,2327
1463922480,2327
1463922540,2327
1463922600,2323
1463922660,2323
1463922780,2318
1463922840,2316
1463922900,2315
1463922960,2320
1463923020,2328
1463923140,2336
1463923200,2342
1463923260,2342
1463923320,2341
1463923440,2346
1463923500,2350
1463923560,2351
1463923620,2352
1463923740,2355
1463923800,2357
1463923860,2354
1463923920,2347
1463924040,2341
1463924100,2333
1463924160,2323
1463924220,2321
1463924340,2321
1463924400,2327
1463924460,2328
1463924520,2326
1463924640,2319
1463924700,2315
1463924760,2318
1463924820,2313
1463924880,2312
1463925000,2311
1463925060,2311
1463925120,2313
1463925180,2318
1463925300,2317
1463925360,2319
1463925420,2316
1463925480,2316
1463925600,2318
1463925660,2318
1463925720,2322
1463925780,2324
1463925900,2326
1463925960,2323
1463926020,2321
1463926080,2318
1463926200,2317
1463926260,2322
1463926320,2321
1463926380,2321
1463926440,2326
1463926560,2330
1463926620,2331
1463926680,2332
1463926740,2334
1463926860,2332
1463926920,2326
1463926980,2329
1463927040,2333
1463927160,2336
1463927220,2338
1463927280,2344
1463927340,2344
1463927460,2346
1463927520,2345
1463927580,2342
1463927640,2341
1463927760,2341
1463927820,2344
1463927880,2344
1463927940,2348
1463928060,2354
1463928120,2360
1463928180,2363
1463928240,2365
1463928300,2368
1463928420,2368
1463928480,2368
1463928540,2370
1463928600,2371
1463928720,2371
1463928780,2370
1463928840,2371
1463928900,2375
1463929020,2378
1463929080,2381
1463929140,2383
1463929200,2381
1463929320,2383
1463929380,2385
1463929440,2385
1463929500,2386
1463929620,2385
1463929680,2384
1463929740,2385
1463929800,2388
1463929920,2389
1463929980,2394
1463930040,2392
1463930100,2386
1463930160,2380
1463930280,2376
1463930340,2372
1463930400,2371
1463930460,2369
1463930580,2371
1463930640,2375
1463930700,2381
1463930760,2388
1463930880,2390
1463930940,2394
1463931000,2390
1463931060,2390
1463931180,2389
1463931240,2389
1463931300,2390
1463931360,2388
1463931480,2390
1463931540,2395
1463931600,2399
1463931660,2404
1463931720,2409
1463931840,2415
1463931900,2420
1463931960,2426
1463932020,2429
1463932140,2432
1463932200,2437
1463932260,2439
1463932320,2444
1463932440,2449
1463932500,2449
1463932560,2443
1463932620,2440
1463932740,2440
1463932800,2439
1463932860,2441
1463932920,2439
1463933040,2439
1463933100,2437
1463933160,2439
1463933220,2438
1463933340,2431
1463933400,2433
1463933460,2432
1463933520,2436
1463933580,2440
1463933700,2440
1463933760,2441
1463933820,2431
1463933880,2428
1463934000,2428
1463934060,2431
1463934120,2437
1463934180,2442
1463934300,2443
1463934360,2445
1463934420,2447
1463934480,2448
1463934600,2449
1463934660,2450
1463934720,2450
1463934780,2455
1463934900,2454
1463934960,2453
1463935020,2454
1463935080,2455
1463935140,2458
1463935260,2466
1463935320,2475
1463935380,2488
1463935440,2503
1463935560,2517
1463935620,2533
1463935680,2550
1463935740,2573
1463935860,2606
1463935920,2642
1463935980,2677
1463936040,2721
1463936160,2752
1463936220,2789
1463936280,2833
1463936340,2879
1463936460,2921
1463936520,2960
1463936580,2987
1463936640,3001
1463936760,3009
1463936820,3015
1463936880,3019
1463936940,2999
1463937000,2978
1463937120,2966
1463937180,2956
1463937240,2932
1463937300,2918
1463937420,2912
1463937480,2910
1463937540,2896
1463937600,2871
1463937720,2848
1463937780,2829
1463937840,2817
1463937900,2790
1463938020,2756
1463938080,2743
1463938140,2716
1463938200,2705
1463938320,2690
1463938380,2686
1463938440,2686
1463938500,2685
1463938620,2682
1463938680,2670
1463938740,2662
1463938800,2648
1463938860,2627
1463938980,2615
1463939040,2583
1463939100,2549
1463939160,2514
1463939280,2501
1463939340,2487
1463939400,2479
1463939460,2464
1463939580,2458
1463939640,2455
1463939700,2450
1463939760,2438
1463939880,2428
1463939940,2418
1463940000,2401
1463940060,2391
1463940180,2384
1463940240,2374
1463940300,2365
1463940360,2358
1463940420,2355
1463940540,2354
1463940600,2354
1463940660,2352
1463940720,2350
1463940840,2349
1463940900,2347
1463940960,2349
1463941020,2350
1463941140,2349
1463941200,2353
1463941260,2358
1463941320,2359
1463941440,2354
1463941500,2353
1463941560,2352
1463941620,2354
1463941740,2354
1463941800,2350
1463941860,2345
1463941920,2342
1463942040,2344
1463942100,2343
1463942160,2342
1463942220,2339
1463942280,2331
1463942400,2321
1463942460,2308
1463942520,2304
1463942580,2302
1463942700,2294
1463942760,2284
1463942820,2273
1463942880,2261
1463943000,2254
1463943060,2245
1463943120,2239
1463943180,2234
1463943300,2226
1463943360,2223
1463943420,2216
1463943480,2213
1463943600,2209
1463943660,2205
1463943720,2205
1463943780,2196
1463943840,2184
1463943960,2174
1463944020,2167
1463944080,2164
1463944140,2160
1463944260,2155
1463944320,2162
1463944380,2165
1463944440,2168
1463944560,2172
1463944620,2180
1463944680,2184
1463944740,2189
1463944860,2192
1463944920,2191
1463944980,2189
1463945040,2190
1463945160,2192
1463945220,2198
1463945280,2201
1463945340,2199
1463945460,2202
1463945520,2208
1463945580,2212
1463945640,2219
1463945700,2222
1463945820,2222
1463945880,2224
1463945940,2225
1463946000,2228
1463946120,2227
1463946180,2229
1463946240,2224
1463946300,2227
1463946420,2225
1463946480,2234
1463946540,2244
1463946600,2257
1463946720,2270
1463946780,2283
1463946840,2295
1463946900,2305
1463947020,2314
1463947080,2322
1463947140,2329
1463947200,2337
1463947320,2343
1463947380,2347
1463947440,2350
1463947500,2357
1463947560,2360
1463947680,2363
1463947740,2367
1463947800,2369
1463947860,2371
1463947980,2376
1463948040,2378
1463948100,2381
1463948160,2384
1463948280,2385
1463948340,2388
1463948400,2389
1463948460,2392
1463948580,2395
1463948640,2395
1463948700,2396
1463948760,2395
1463948880,2396
1463948940,2396
1463949000,2396
1463949060,2399
1463949120,2399
1463949240,2401
1463949300,2401
1463949360,2401
1463949420,2402
1463949540,2401
1463949600,2401
1463949660,2402
1463949720,2407
1463949840,2412
1463949900,2416
1463949960,2419
1463950020,2424
1463950140,2426
1463950200,2429
1463950260,2429
1463950320,2430
1463950440,2429
1463950500,2428
1463950560,2429
1463950620,2428
1463950740,2427
1463950800,2426
1463950860,2426
1463950920,2425
1463950980,2426
1463951100,2424
1463951160,2422
1463951220,2422
1463951280,2422
1463951400,2422
1463951460,2418
1463951520,2419
1463951580,2420
1463951700,2418
1463951760,2417
1463951820,2417
1463951880,2416
1463952000,2416
1463952060,2416
1463952120,2413
1463952180,2413
1463952300,2413
1463952360,2412
1463952420,2411
1463952480,2412
1463952540,2410
1463952660,2410
1463952720,2409
1463952780,2409
1463952840,2408
1463952960,2407
1463953020,2407
1463953080,2407
1463953140,2405
1463953260,2405
1463953320,2405
1463953380,2405
1463953440,2404
1463953560,2403
1463953620,2402
1463953680,2404
1463953740,2402
1463953860,2402
1463953920,2402
1463953980,2401
1463954040,2402
1463954160,2402
1463954220,2401
1463954280,2401
1463954340,2400
1463954400,2400
1463954520,2399
1463954580,2399
1463954640,2399
1463954700,2397
1463954820,2396
1463954880,2394
1463954940,2390
1463955000,2384
1463955120,2380
1463955180,2376
1463955240,2368
1463955300,2359
1463955420,2353
1463955480,2347
1463955540,2344
1463955600,2341
1463955720,2334
1463955780,2331
1463955840,2326
1463955900,2322
1463956020,2318
1463956080,2314
1463956140,2311
1463956200,2301
1463956260,2292
1463956380,2287
1463956440,2278
1463956500,2270
1463956560,2267
1463956680,2260
1463956740,2255
1463956800,2255
1463956860,2250
1463956980,2247
1463957040,2246
1463957100,2245
1463957160,2247
1463957280,2249
1463957340,2252
1463957400,2253
1463957460,2255
1463957580,2258
1463957640,2259
1463957700,2260
1463957760,2260
1463957820,2260
1463957940,2262
1463958000,2261
1463958060,2261
1463958120,2262
1463958240,2262
1463958300,2263
1463958360,2260
1463958420,2261
1463958540,2261
1463958600,2260
1463958660,2260
1463958720,2261
1463958840,2257
1463958900,2259
1463958960,2259
1463959020,2259
1463959140,2257
1463959200,2257
1463959260,2255
1463959320,2254
1463959440,2254
1463959500,2252
1463959560,2251
1463959620,2250
1463959680,2249
1463959800,2245
1463959860,2240
1463959920,2234
1463959980,2234
1463960100,2232
1463960160,2229
1463960220,2229
1463960280,2229
1463960400,2229
1463960460,2228
1463960520,2228
1463960580,2226
1463960700,2227
1463960760,2225
1463960820,2224
1463960880,2221
1463961000,2220
1463961060,2219
1463961120,2217
1463961180,2217
1463961240,2216
1463961360,2215
1463961420,2214
1463961480,2213
1463961540,2211
1463961660,2210
1463961720,2207
1463961780,2204
1463961840,2199
1463961960,2196
1463962020,2194
1463962080,2193
1463962140,2191
1463962260,2192
1463962320,2190
1463962380,2190
1463962440,2189
1463962560,2189
1463962620,2187
1463962680,2187
1463962740,2187
1463962860,2186
1463962920,2184
1463962980,2178
1463963040,2175
1463963100,2170
1463963220,2167
1463963280,2165
1463963340,2165
1463963400,2165
1463963520,2166
1463963580,2165
1463963640,2165
1463963700,2165
1463963820,2165
1463963880,2166
1463963940,2165
1463964000,2165
1463964120,2164
1463964180,2164
1463964240,2162
1463964300,2161
1463964420,2157
1463964480,2156
1463964540,2156
1463964600,2156
1463964720,2155
1463964780,2154
1463964840,2155
1463964900,2153
1463964960,2152
